dgp_id,n,rho,overlap,sigma_U_sq,sample_r2,replication_seed,theta_hat,se,ci_lower,ci_upper,ci_length,kappa_dml,coverage,bias,squared_error,replication
A1,500,0.0,high,0.7333333333333334,0.7494111147861916,2034,1.0582514320916807,0.04721196441515129,0.9657159818379841,1.1507868823453773,0.18507090050739317,0.9508900262635671,1,0.05825143209168071,0.003393229340731689,10
A1,500,0.0,high,0.7333333333333334,0.7010732881209537,2035,1.0369083919266635,0.0411092428624267,0.9563342759163072,1.1174825079370199,0.1611482320207127,0.7636250527503013,1,0.03690839192666351,0.0013622293946122,11
A1,500,0.0,high,0.7333333333333334,0.8042284316554686,2036,0.9934977421426225,0.045899159432160164,0.9035353896555887,1.0834600946296564,0.17992470497406776,0.8992385293558327,1,-0.006502257857377458,4.2279357243826894e-05,12
A1,500,0.0,high,0.7333333333333334,0.7081414579345735,2037,1.0339039104505086,0.04719099494149562,0.9414095603651771,1.12639826053584,0.18498870017066293,0.8162112497477506,1,0.033903910450508556,0.0011494751438361032,13
A1,500,0.0,high,0.7333333333333334,0.7194564397011842,2038,1.0136522353003796,0.04315258665165993,0.9290731654631261,1.0982313051376331,0.169158139674507,0.8470451479478772,1,0.013652235300379623,0.00018638352869693148,14
A1,500,0.0,high,0.7333333333333334,0.7867135401288109,2039,0.9872537734554971,0.05183771518219026,0.8856518516984042,1.08885569521259,0.20320384351418586,0.9632878645400799,1,-0.012746226544502859,0.0001624662911237893,15
A1,500,0.0,high,0.7333333333333334,0.7917957916853846,2040,1.04402950782422,0.04946292803164178,0.9470821688822022,1.140976846766238,0.1938946778840358,0.9855747190205061,1,0.044029507824220104,0.0019385975592430594,16
A1,500,0.0,high,0.7333333333333334,0.7725110359359373,2041,1.0293532022690843,0.046178108140194865,0.9388441103143024,1.1198622942238663,0.18101818390956392,0.8972823523796549,1,0.029353202269084333,0.0008616104834497777,17
A1,500,0.0,high,0.7333333333333334,0.7898072898097646,2042,1.0537763783267693,0.04695050053130279,0.9617533972854159,1.1457993593681228,0.18404596208270696,0.897432094121349,1,0.05377637832676929,0.002891898865943822,18
A1,500,0.0,high,0.7333333333333334,0.7659792937783135,2043,1.1295429445557332,0.04554370795877,1.040277276956544,1.2188086121549224,0.17853133519837838,0.989715049861322,0,0.12954294455573323,0.016781374484169775,19
A1,500,0.0,high,0.7333333333333334,0.746760159184376,2044,1.085018857743236,0.04849816438082124,0.9899624555568264,1.1800752599296456,0.1901128043728192,0.826354471130576,1,0.08501885774323603,0.007228206171964605,20
A1,500,0.0,high,0.7333333333333334,0.7135250090113272,2045,0.9992670543626538,0.04273162895916722,0.9155130616026861,1.0830210471226216,0.1675079855199355,0.9024909483188684,1,-0.0007329456373461607,5.372093073047697e-07,21
A1,500,0.0,high,0.7333333333333334,0.7387592152532769,2046,1.0719627678503036,0.04257583183915438,0.988514137445561,1.1554113982550462,0.1668972608094852,0.8677342455981008,1,0.07196276785030364,0.005178639956676696,22
A1,500,0.0,high,0.7333333333333334,0.763045493563629,2047,1.0130808915867242,0.045344145099655,0.9242063671914004,1.101955415982048,0.17774904879064757,0.8630040559263398,1,0.013080891586724208,0.00017110972470363216,23
A1,500,0.0,high,0.7333333333333334,0.769064035729679,2048,1.0488282872036345,0.047311460076585585,0.9560978254535268,1.1415587489537422,0.18546092350021537,0.8820079956801323,1,0.048828287203634524,0.002384201631240619,24
A1,500,0.0,high,0.7333333333333334,0.7339015733231207,2049,1.0329884638287736,0.04250370469785332,0.9496812026209811,1.1162957250365662,0.16661452241558505,0.8810703575654909,1,0.03298846382877363,0.001088238745782306,25
A1,500,0.0,high,0.7333333333333334,0.7020736923013161,2050,1.0246453455810478,0.044745722939092084,0.9369437286204273,1.1123469625416682,0.1754032339212409,0.8821044813467452,1,0.024645345581047806,0.0006073930588092726,26
A1,500,0.0,high,0.7333333333333334,0.7646012613921532,2051,1.0609893705480864,0.04257833786508786,0.9775358283325142,1.1444429127636586,0.16690708443114444,0.9543991574583202,1,0.0609893705480864,0.0037197033198517883,27
A1,500,0.0,high,0.7333333333333334,0.8072245374474412,2052,0.9634993157826103,0.05374634467543871,0.8581564802187505,1.06884215134647,0.21068567112771963,1.0119459544381357,1,-0.03650068421738972,0.0013322999483376032,28
A1,500,0.0,high,0.7333333333333334,0.7781816588989987,2053,0.867387841190684,0.046314598240474084,0.7766112286393548,0.9581644537420132,0.18155322510265837,0.9123046485425746,0,-0.13261215880931598,0.01758598466406724,29
A1,500,0.0,high,0.7333333333333334,0.7514516657140775,2054,1.0947871601878039,0.045790040708521544,1.0050386803991016,1.1845356399765061,0.17949695957740452,0.8913009388652713,0,0.09478716018780386,0.00898460573646839,30
A1,500,0.0,high,0.7333333333333334,0.7564939613202759,2055,1.0184276719861185,0.04344585365210972,0.9332737988279834,1.1035815451442534,0.17030774631627,0.8961338275551871,1,0.0184276719861185,0.0003395790948279765,31
A1,500,0.0,high,0.7333333333333334,0.7478873998794197,2056,1.142462899585036,0.042444484140463264,1.059271710669728,1.2256540885003442,0.16638237783061616,0.9450190538235093,0,0.1424628995850361,0.020295677758176082,32
A1,500,0.0,high,0.7333333333333334,0.742366872366607,2057,1.0444913713374735,0.04892180797783936,0.9486046277009084,1.1403781149740386,0.19177348727313026,0.9745187726057519,1,0.044491371337473495,0.001979482123488958,33
A1,500,0.0,high,0.7333333333333334,0.7345062197949984,2058,1.068062883653229,0.05155428691037973,0.9670164813088848,1.1691092859975734,0.2020928046886885,0.9543804647193657,1,0.0680628836532291,0.004632556131193001,34
A1,500,0.0,high,0.7333333333333334,0.7400228019435142,2059,0.9217910178578835,0.046875845997475137,0.8299143597028322,1.0136676760129348,0.1837533163101026,0.9122197766807599,1,-0.07820898214211647,0.006116644887705892,35
A1,500,0.0,high,0.7333333333333334,0.756958685778041,2060,0.9912846901374746,0.0491095184418916,0.895030033991367,1.087539346283582,0.19250931229221502,0.9220141254507056,1,-0.008715309862525444,7.595662599983329e-05,36
A1,500,0.0,high,0.7333333333333334,0.7443145298537753,2061,0.9916917765772124,0.04885597096806272,0.8959340734798095,1.0874494796746152,0.19151540619480578,0.9125442510445361,1,-0.008308223422787586,6.902657644295627e-05,37
A1,500,0.0,high,0.7333333333333334,0.719884626028552,2062,1.0242090051506805,0.040238248838844685,0.9453420374265449,1.103075972874816,0.1577339354482712,0.8120577051396074,1,0.024209005150680474,0.0005860759303856737,38
A1,500,0.0,high,0.7333333333333334,0.7465880354068952,2063,1.0002330239040633,0.04275086354878835,0.9164413313484382,1.0840247164596886,0.16758338511125037,0.9007704984918676,1,0.00023302390406332307,5.43001398649128e-08,39
A1,500,0.0,high,0.7333333333333334,0.7579107203689173,2064,0.9578571039114049,0.043699259233352127,0.8722065558140347,1.043507652008775,0.1713010961947402,0.9174787049155786,1,-0.042142896088595116,0.0017760236907341256,40
A1,500,0.0,high,0.7333333333333334,0.6929260281746501,2065,1.0146497525576044,0.0438121616669707,0.9287779156903417,1.100521589424867,0.17174367373452526,0.7771000898005166,1,0.014649752557604367,0.00021461524999903572,41
A1,500,0.0,high,0.7333333333333334,0.8346071416633428,2066,0.9928919218441742,0.04853103219650524,0.8977710987390239,1.0880127449493244,0.19024164621030049,0.9252930598795068,1,-0.007108078155825814,5.052477506932811e-05,42
A1,500,0.0,high,0.7333333333333334,0.7401588890314591,2067,1.0059783290116113,0.04765052050031514,0.9125833088309937,1.099373349192229,0.18679004036123537,0.852957989462561,1,0.0059783290116113275,3.574041777107367e-05,43
A1,500,0.0,high,0.7333333333333334,0.7161185306602396,2068,0.9724281508616099,0.042897954610590594,0.8883481598248524,1.0565081418983675,0.16815998207351512,0.8188083388870542,1,-0.02757184913839006,0.0007602068649101406,44
A1,500,0.0,high,0.7333333333333334,0.7683938722144432,2069,1.0302907122493825,0.050460613241736514,0.931387910295579,1.1291935142031861,0.19780560390760715,0.9361486515716143,1,0.030290712249382512,0.0009175272485748918,45
A1,500,0.0,high,0.7333333333333334,0.7123881252242324,2070,1.053799937115075,0.042367644205319986,0.9707593544726478,1.1368405197575022,0.1660811652848544,0.8389099522044489,1,0.053799937115075025,0.0028944332335860273,46
A1,500,0.0,high,0.7333333333333334,0.7813956834475939,2071,0.9516964183246461,0.04529470478955041,0.8629187969371274,1.040474039712165,0.17755524277503765,0.8582116903847775,1,-0.04830358167535387,0.002333236002667582,47
A1,500,0.0,high,0.7333333333333334,0.7203488119803612,2072,1.0136291798073236,0.043359284775235894,0.9286449816478612,1.098613377966786,0.16996839631892469,0.7869453845250741,1,0.013629179807323588,0.00018575454222035704,48
A1,500,0.0,high,0.7333333333333334,0.787774374169358,2073,1.0551912973917112,0.041972919178158596,0.9729243758025204,1.1374582189809022,0.1645338431783817,0.9832828534830413,1,0.05519129739171125,0.0030460793077803127,49
A1,500,0.0,high,0.7333333333333334,0.7784026136168009,2074,1.0804026434347922,0.049402580075455935,0.9835735864868985,1.1772317003826858,0.19365811389578724,0.9320916895696709,1,0.0804026434347922,0.006464585071302333,50
A1,500,0.0,high,0.7333333333333334,0.7424545763939299,2075,1.0775605137020305,0.050270570225387216,0.9790301960602716,1.1760908313437894,0.1970606352835178,0.8603927588432827,1,0.07756051370203054,0.0060156332857228675,51
A1,500,0.0,high,0.7333333333333334,0.7283902784321417,2076,1.0461410719919881,0.047364767065379655,0.953306128543844,1.1389760154401323,0.18566988689628827,0.9553507897168841,1,0.046141071991988136,0.002128998524569832,52
A1,500,0.0,high,0.7333333333333334,0.7443088170900996,2077,1.0806232328191256,0.04200721897253655,0.998289083632954,1.1629573820052972,0.1646682983723432,0.9221344288086508,1,0.08062323281912565,0.0065001056702069385,53
A1,500,0.0,high,0.7333333333333334,0.7961910106318112,2078,0.8756085766512114,0.047910759803627946,0.7817034874361006,0.9695136658663221,0.18781017843022152,0.9116787541668077,0,-0.12439142334878861,0.015473226202737552,54
A1,500,0.0,high,0.7333333333333334,0.7071219884356248,2079,1.0883119525877696,0.045829438122123936,0.9984862538684067,1.1781376513071324,0.1796513974387257,0.8989370985513447,1,0.08831195258776958,0.0077990009698644626,55
A1,500,0.0,high,0.7333333333333334,0.7874510021193081,2080,1.0358000461028374,0.049057727726747886,0.9396468997584115,1.1319531924472632,0.1923062926888517,0.8940438542576992,1,0.03580004610283738,0.0012816433009652818,56
A1,500,0.0,high,0.7333333333333334,0.7351648757739024,2081,0.9806106733143861,0.04570208060599057,0.8910345953266446,1.0701867513021277,0.17915215597548306,0.8893378287859147,1,-0.019389326685613884,0.00037594598932145866,57
A1,500,0.0,high,0.7333333333333334,0.7044106495986043,2082,1.0140456031759337,0.04557629386844477,0.924716067193782,1.1033751391580855,0.17865907196430353,0.80552457622563,1,0.01404560317593373,0.00019727896857579967,58
A1,500,0.0,high,0.7333333333333334,0.7470783082235246,2083,0.973914796196159,0.048428782581896423,0.878994382335642,1.068835210056676,0.18984082772103406,0.9357240975281942,1,-0.02608520380384105,0.0006804378574879236,59
A1,500,0.0,high,0.7333333333333334,0.7673619201763033,2084,1.0302853424480394,0.0433372451824781,0.9453443418903823,1.1152263430056966,0.16988200111531426,0.8431309926759736,1,0.030285342448039376,0.0009172019671950157,60
A1,500,0.0,high,0.7333333333333334,0.757669945515704,2085,0.9412920055725824,0.043661332238461054,0.8557157943851987,1.026868216759966,0.17115242237476735,0.9055042284056604,1,-0.05870799442741759,0.0034466286096896943,61
A1,500,0.0,high,0.7333333333333334,0.715391189486984,2086,0.9895239595628734,0.04454305893056456,0.9022195640589669,1.0768283550667799,0.174608791007813,0.8073922705909349,1,-0.010476040437126577,0.0001097474232403112,62
A1,500,0.0,high,0.7333333333333334,0.6978957209314207,2087,1.1379905152833512,0.04835124284182727,1.0432220793133697,1.2327589512533326,0.18953687193996283,0.9055888515021993,0,0.13799051528335116,0.01904138230816477,63
A1,500,0.0,high,0.7333333333333334,0.775949491958517,2088,1.0507814184400504,0.04669845239254267,0.9592524517506668,1.142310385129434,0.1830579333787673,0.9197359279457741,1,0.05078141844005035,0.0025787524587834857,64
A1,500,0.0,high,0.7333333333333334,0.7478026647013957,2089,1.00666151602145,0.04197730381028466,0.9243860005532921,1.088937031489608,0.16455103093631596,0.8718258893029026,1,0.006661516021450042,4.43757957040356e-05,65
A1,500,0.0,high,0.7333333333333334,0.7646904858086583,2090,1.118979148724962,0.047764178097419424,1.02536135965402,1.212596937795904,0.18723557814188396,0.8727266501364068,0,0.11897914872496207,0.014156037831316644,66
A1,500,0.0,high,0.7333333333333334,0.766682442457067,2091,1.0381463075907593,0.045191559123732294,0.9495708517082441,1.1267217634732747,0.17715091176503062,0.9452963981147472,1,0.03814630759075932,0.0014551407828088223,67
A1,500,0.0,high,0.7333333333333334,0.722945051197676,2092,1.0362424499714735,0.04558128455893907,0.9469031322359529,1.1255817677069941,0.17867863547104124,0.9422535406975104,1,0.03624244997147352,0.0013135151799347612,68
A1,500,0.0,high,0.7333333333333334,0.7887327718611961,2093,1.05927448787912,0.04712787335212677,0.9669038561089516,1.1516451196492885,0.18474126354033693,0.9152400841443715,1,0.05927448787912004,0.0035134649133319487,69
A1,500,0.0,high,0.7333333333333334,0.7649366800522047,2094,1.0540604703082757,0.0471735410698309,0.9616003298114071,1.1465206108051442,0.18492028099373714,0.9280826152981287,1,0.054060470308275654,0.002922534449951954,70
A1,500,0.0,high,0.7333333333333334,0.7954837821478967,2095,1.0232000820370983,0.0465731104150081,0.9319167856236825,1.1144833784505142,0.18256659282683163,0.8683224078654959,1,0.023200082037098335,0.0005382438065280929,71
A1,500,0.0,high,0.7333333333333334,0.7250558523796424,2096,0.9910516096735233,0.042089633435455694,0.9085559281400302,1.0735472912070165,0.16499136306698636,0.8671329844295764,1,-0.008948390326476652,8.007368943498092e-05,72
A1,500,0.0,high,0.7333333333333334,0.7256624365131292,2097,1.0942652082064046,0.04577320573606859,1.00454972496371,1.1839806914490991,0.17943096648538903,0.8480041238378513,0,0.0942652082064046,0.00888592947819681,73
A1,500,0.0,high,0.7333333333333334,0.7291935635086381,2098,1.0926469103907492,0.04895502322987973,0.996695064860185,1.1885987559213136,0.1919036910611286,0.8996364387276968,1,0.09264691039074924,0.00858345000495152,74
A1,500,0.0,high,0.7333333333333334,0.7299540451793656,2099,1.061254048164832,0.049183479815929555,0.9648544277256101,1.157653668604054,0.1927992408784438,0.8720885889758726,1,0.06125404816483204,0.0037520584165795638,75
A1,500,0.0,high,0.7333333333333334,0.71127325151989,2100,0.9727653323324748,0.045517357508905815,0.8835513116150193,1.0619793530499302,0.17842804143491087,0.8472193650353449,1,-0.027234667667525247,0.0007417271229605451,76
A1,500,0.0,high,0.7333333333333334,0.69465844671103,2101,0.964476298777568,0.05154866918965419,0.8634409071658458,1.0655116903892903,0.20207078322344452,0.8252402694998215,1,-0.03552370122243198,0.0012619333485406154,77
A1,500,0.0,high,0.7333333333333334,0.7697807752102901,2102,1.0056737716206694,0.044214165642990036,0.9190140069604089,1.0923335362809299,0.17331952932052097,0.8257404431538511,1,0.005673771620669399,3.219168440351346e-05,78
A1,500,0.0,high,0.7333333333333334,0.8102075799301393,2103,1.0140039556134925,0.04635475244463949,0.9231486408219991,1.104859270404986,0.1817106295829869,0.882909254520983,1,0.014003955613492547,0.0001961107728246694,79
A1,500,0.0,high,0.7333333333333334,0.7923319347328336,2104,0.9995624647901038,0.04322538420908779,0.9148407117402917,1.084284217839916,0.16944350609962422,0.8459513863212758,1,-0.00043753520989620043,1.9143705989891218e-07,80
A1,500,0.0,high,0.7333333333333334,0.7631607098144889,2105,0.9958727940653559,0.04681056055114898,0.9041240953851039,1.0876214927456078,0.18349739736050397,0.8724388912253743,1,-0.004127205934644107,1.7033828826961535e-05,81
A1,500,0.0,high,0.7333333333333334,0.7584624619697673,2106,1.0049726257770635,0.04385251119037731,0.9190217038439239,1.090923547710203,0.17190184386627916,0.8881692085770609,1,0.004972625777063477,2.472700711871615e-05,82
A1,500,0.0,high,0.7333333333333334,0.7577609583159549,2107,1.0365332542213606,0.043121594002917187,0.9520149299756429,1.1210515784670783,0.1690366484914354,0.8988131228936341,1,0.036533254221360556,0.0013346786640025588,83
A1,500,0.0,high,0.7333333333333334,0.7329013722808361,2108,0.9926273165972834,0.04827911090836604,0.898000259216886,1.0872543739776808,0.1892541147607948,0.8587221592480405,1,-0.007372683402716573,5.435646055669243e-05,84
A1,500,0.0,high,0.7333333333333334,0.7435543673677267,2109,1.0896326656338875,0.04517546854040408,1.0010887472946954,1.1781765839730796,0.17708783667838413,0.9191636253688557,0,0.0896326656338875,0.008034014748636277,85
A1,500,0.0,high,0.7333333333333334,0.7177169836029413,2110,1.0096865879913655,0.05215577632516946,0.9074612663940334,1.1119119095886976,0.20445064319466422,0.9417743389551425,1,0.009686587991365458,9.38299869144655e-05,86
A1,500,0.0,high,0.7333333333333334,0.8352604428580629,2111,0.9879415463191664,0.045556246093962485,0.8986513039749999,1.077231788663333,0.17858048468833299,0.9546353426668127,1,-0.01205845368083358,0.00014540630517280892,87
A1,500,0.0,high,0.7333333333333334,0.7235491139308052,2112,1.0864637015579077,0.04610787739945398,0.9960922618549779,1.1768351412608375,0.18074287940585965,0.8271234805966441,1,0.08646370155790772,0.007475971687094934,88
A1,500,0.0,high,0.7333333333333334,0.7398238059126598,2113,0.9885420793442956,0.0538862386272291,0.8829250516349266,1.0941591070536647,0.21123405541873808,0.8367458259355839,1,-0.01145792065570439,0.00013128394575241732,89
A1,500,0.0,high,0.7333333333333334,0.7980035290192401,2114,1.0368129314802315,0.05311521664465013,0.9327071068567172,1.1409187561037457,0.2082116492470285,1.0373756402003302,1,0.03681293148023146,0.0013551919241682163,90
A1,500,0.0,high,0.7333333333333334,0.7872061459847315,2115,1.059214632321818,0.043890398397808804,0.9731894514621127,1.1452398131815231,0.17205036171941046,0.8645970423299529,1,0.059214632321817895,0.0035063726810080804,91
A1,500,0.0,high,0.7333333333333334,0.7924234775241075,2116,1.0383159350703073,0.04274298524015895,0.9545396839995958,1.122092186141019,0.16755250214142314,0.8643636942450876,1,0.03831593507030728,0.0014681108803120035,92
A1,500,0.0,high,0.7333333333333334,0.7653283285035551,2117,1.0113914994620405,0.04561694649215685,0.9219822843374131,1.100800714586668,0.17881843024925492,0.9329194759435246,1,0.011391499462040544,0.00012976625999367,93
A1,500,0.0,high,0.7333333333333334,0.7480626663681171,2118,1.0226632777196347,0.04151208956457744,0.941299582173063,1.1040269732662065,0.1627273910931435,0.8808292001676072,1,0.022663277719634722,0.0005136241569972916,94
A1,500,0.0,high,0.7333333333333334,0.7715735716281876,2119,1.024893795727151,0.046926160312414665,0.9329185215148181,1.1168690699394836,0.18395054842466552,0.9469363137156165,1,0.02489379572715089,0.000619701065705116,95
A1,500,0.0,high,0.7333333333333334,0.7052681057441448,2120,1.048226188507849,0.04226739153424249,0.9653821011007337,1.1310702759149642,0.16568817481423048,0.8250423905544404,1,0.04822618850784899,0.002325765257994586,96
A1,500,0.0,high,0.7333333333333334,0.7379830596785346,2121,0.9979403271669521,0.04539631186667731,0.9089635559082646,1.0869170984256398,0.17795354251737516,0.8956625590750352,1,-0.0020596728330478653,4.242252179195419e-06,97
A1,500,0.0,high,0.7333333333333334,0.7537202891393754,2122,1.0293818570936186,0.0478857325293337,0.9355258213361246,1.1232378928511126,0.18771207151498803,1.0359851139599459,1,0.029381857093618624,0.0008632935262698271,98
A1,500,0.0,high,0.7333333333333334,0.7529823773908361,2123,0.9307535983208228,0.04752747226634072,0.837599752678795,1.0239074439628506,0.18630769128405555,0.8924778578139927,1,-0.06924640167917717,0.004795064145513951,99
A1,500,0.0,high,0.7333333333333334,0.7777876357696395,2124,1.0088814771900299,0.04400722288252189,0.9226273203402869,1.0951356340397727,0.17250831369948572,0.9047626980937692,1,0.008881477190029852,7.888063707702055e-05,100
A1,500,0.0,high,0.7333333333333334,0.7785351768972201,2125,0.9667207120520352,0.04372853316429908,0.8810127870500091,1.0524286370540614,0.17141585000405235,0.954299442439539,1,-0.03327928794796475,0.001107511006323552,101
A1,500,0.0,high,0.7333333333333334,0.7377732852611867,2126,1.0947041149980612,0.045302946720633626,1.0059103394256192,1.1834978905705031,0.1775875511448839,0.9553440511973839,0,0.0947041149980612,0.008968869397566,102
A1,500,0.0,high,0.7333333333333334,0.7474081975103476,2127,1.0705609046266327,0.049164658551909386,0.9741981738648903,1.166923635388375,0.1927254615234847,0.9277765088749637,1,0.07056090462663267,0.004978841261728752,103
A1,500,0.0,high,0.7333333333333334,0.7373873072770026,2128,1.009461849967922,0.047456471537412004,0.9164471657545945,1.1024765341812495,0.18602936842665496,0.911361123955566,1,0.009461849967921987,8.952660481546531e-05,104
A1,500,0.0,high,0.7333333333333334,0.7711505834699206,2129,1.0776495874408483,0.04180779034799654,0.9957063183587751,1.1595928565229214,0.16388653816414633,0.8311575547046529,1,0.07764958744084827,0.006029458429733941,105
A1,500,0.0,high,0.7333333333333334,0.7497313673682298,2130,1.0069824737828073,0.045343023625411316,0.918110147477001,1.0958548000886135,0.17774465261161243,0.8622518393429832,1,0.0069824737828072525,4.8754940127590625e-05,106
A1,500,0.0,high,0.7333333333333334,0.7254838686169812,2131,1.0801178765222184,0.04421758008018808,0.9934514195650497,1.166784333479387,0.17333291391433736,0.7819820768771713,1,0.08011787652221836,0.006418874138429427,107
A1,500,0.0,high,0.7333333333333334,0.6871905978918321,2132,1.0909634479009105,0.04166649982359991,1.0092971082466546,1.1726297875551663,0.1633326793085117,0.8115018858409814,0,0.09096344790091049,0.008274348854021656,108
A1,500,0.0,high,0.7333333333333334,0.7593490256495956,2133,1.0590356208287741,0.0479376878681073,0.9650777526072838,1.1529934890502644,0.18791573644298065,0.89653282987262,1,0.059035620828774116,0.003485204526638788,109
A1,500,0.0,high,0.7333333333333334,0.7393882224434281,2134,0.9473686210208542,0.04708127817713898,0.8550893157936618,1.0396479262480465,0.1845586104543847,0.9531577864052387,1,-0.052631378979145826,0.002770062053246473,110
A1,500,0.0,high,0.7333333333333334,0.7768410111039045,2135,1.0254243668523157,0.044137177677043386,0.9389154986053108,1.1119332350993207,0.17301773649400998,0.8113852500397832,1,0.02542436685231575,0.0006463984298411318,111
A1,500,0.0,high,0.7333333333333334,0.7629824090908971,2136,1.0128675605414748,0.044339107100646764,0.9259629106242071,1.0997722104587424,0.1738092998345353,0.8589042532145785,1,0.012867560541474754,0.00016557411428851806,112
A1,500,0.0,high,0.7333333333333334,0.7389127200781923,2137,0.981861199953492,0.04525273297689319,0.8931658433187813,1.0705565565882027,0.17739071326942135,0.8634588547390553,1,-0.01813880004650803,0.0003290160671271997,113
A1,500,0.0,high,0.7333333333333334,0.7459356048416759,2138,1.00445927026791,0.04717573744183462,0.9119948248819142,1.0969237156539058,0.1849288907719916,0.8838125452204059,1,0.004459270267910043,1.9885091322266505e-05,114
A1,500,0.0,high,0.7333333333333334,0.7817423790268454,2139,0.9696166025409625,0.05058190247425155,0.8704760736914294,1.0687571313904956,0.19828105769906612,0.9390942407894239,1,-0.03038339745903751,0.000923150841153847,115
A1,500,0.0,high,0.7333333333333334,0.8021957838169941,2140,1.0130605375821768,0.042789160750059965,0.9291937825120593,1.0969272926522944,0.16773351014023508,0.8378318631060648,1,0.013060537582176845,0.0001705776419354538,116
A1,500,0.0,high,0.7333333333333334,0.745070894450411,2141,0.9721007850624122,0.04495862040810573,0.883981889062525,1.0602196810622995,0.17623779199977452,0.9630937262550158,1,-0.027899214937587846,0.0007783661941337248,117
A1,500,0.0,high,0.7333333333333334,0.7556486946624855,2142,0.9947135594739993,0.04331951330671947,0.9098073133928292,1.0796198055551696,0.1698124921623404,0.8185637769117463,1,-0.005286440526000691,2.794645343494246e-05,118
A1,500,0.0,high,0.7333333333333334,0.7176574438251502,2143,1.0287330245179158,0.04727423594724709,0.9360755220613115,1.1213905269745201,0.18531500491320863,0.9591670770145757,1,0.028733024517915817,0.0008255866979471515,119
A1,500,0.0,high,0.7333333333333334,0.7324687582734856,2144,0.9628180633852398,0.04467586165088273,0.8752533745495097,1.0503827522209699,0.1751293776714602,0.8911597171830836,1,-0.037181936614760214,0.0013824964104240463,120
A1,500,0.0,high,0.7333333333333334,0.6995736054946627,2145,0.9749728953760275,0.04106204533871442,0.8944912865121473,1.0554545042399077,0.16096321772776045,0.8085201579613716,1,-0.025027104623972507,0.000626355965859266,121
A1,500,0.0,high,0.7333333333333334,0.7630590369476264,2146,1.0754604066347657,0.045021757699740185,0.9872177615432749,1.1637030517262565,0.17648529018298165,0.886930001063356,1,0.07546040663476572,0.0056942729694841945,122
A1,500,0.0,high,0.7333333333333334,0.7369977577765449,2147,1.0153291382871026,0.047051149495425826,0.9231088852760679,1.1075493912981371,0.18444050602206918,0.9376991947242065,1,0.015329138287102584,0.00023498248062511434,123
A1,500,0.0,high,0.7333333333333334,0.7953477589000446,2148,0.9628417950244752,0.05239806085467751,0.8601415957493073,1.0655419942996431,0.20540039855033587,0.9171978009635173,1,-0.0371582049755248,0.001380732197003116,124
A1,500,0.0,high,0.7333333333333334,0.7644827703202081,2149,1.0509070310417774,0.045813515058826144,0.9611125415264782,1.1407015205570767,0.17958897903059856,0.8836788760161274,1,0.050907031041777406,0.0025915258094884883,125
A1,500,0.0,high,0.7333333333333334,0.812054678967158,2150,1.0819076366154765,0.051153899438951496,0.9816459937151316,1.1821692795158214,0.2005232858006898,0.9575895660921948,1,0.08190763661547651,0.006708860935932948,126
